Ticker,Sector,Probability_Top_20,Latest_Date,Return_252d,Volatility_20d,Forward_PE,Revenue_Growth,Earnings_Growth,ROE
SOLC,Unknown,0.17518996,2026-09-04,0.030525454240224015,0.04309476745567719,11.36425,0.091,0.18,0.060510002
VWAVW,,0.17518209,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,0.060510002
HOFT,Consumer Cyclical,0.17516093,2026-09-04,0.28912276078998156,0.019023341343193098,9.791044,-0.024,0.18,-0.060310002
SEAT,Communication Services,0.17513295,2026-09-04,-0.6088082819945853,0.03438841944409658,-1.5782102,-0.095,0.18,-3.95991
STZ,Consumer Defensive,0.17510676,2026-09-04,-0.09565516578373479,0.01857704088109024,10.34382,-0.033,0.307,0.2369
INDV,Healthcare,0.17498887,2026-09-04,0.4128588464805676,0.012857158457846199,7.1549535,0.136,6.0,0.060510002
VTRS,Healthcare,0.17497411,2026-09-04,0.6920071894208983,0.013056583614172371,6.325746,0.049,0.18,-0.02754
SLGL,Healthcare,0.17497073,2026-09-04,1.4828570229666576,0.056328089527533,-9.0256405,-0.966,0.18,-0.40854
AKAN,Healthcare,0.17493026,2026-09-04,-0.9579830515002629,0.1282438406124762,11.36425,0.091,0.18,0.060510002
AFL,Financial Services,0.17470634,2026-09-04,0.10235314394485151,0.012634330319831579,15.542125,-0.01,0.468,0.16908
BIAFW,,0.17455103,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.19,0.18,-18.60152
RPGL,Technology,0.17446694,2026-09-04,0.030525454240224015,0.11135297840997645,11.36425,3.414,0.18,0.09277
MBIN,Financial Services,0.17441766,2026-09-04,0.615392056780496,0.009853411141476582,8.794658,0.371,1.467,0.11733
BZAIW,,0.17435881,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,5.047,0.18,-4.26625
PAX,Financial Services,0.17432708,2026-09-04,-0.15477763915615073,0.016978119148523443,7.346928,0.349,-0.187,0.12885
MARPS,Energy,0.17431943,2026-09-04,0.009463026925582652,0.03007518238999137,11.36425,-0.311,-0.447,0.65616
SMX,Industrials,0.1743146,2026-09-04,-0.8953437893800742,0.05274517881339964,11.36425,0.091,0.18,-5.53234
XRAY,Healthcare,0.17425543,2026-09-04,-0.18381641497666867,0.02048944039130964,7.497349,-0.041,0.18,-0.33031
ASUR,Technology,0.1742288,2026-09-04,0.14993805252843062,0.018511949740047974,8.605899,0.232,0.18,-0.042969998
PPIH,Industrials,0.17417416,2026-09-04,-0.09704107905805259,0.01791681594177187,11.36425,0.075,-0.639,0.17486
DDI,Communication Services,0.1740955,2026-09-04,0.3298754396522532,0.016421185980682953,5.259487,0.112,0.505,0.13128
UPS,Industrials,0.17406017,2026-09-04,0.2903524001824751,0.009494877116910248,12.66765,0.076,-0.53,0.29602
ADSEW,,0.17398538,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.449,0.18,0.060510002
EIX,Utilities,0.17392057,2026-09-04,0.09563896097317914,0.06183360939190743,8.726113,-0.041,0.551,0.19734
BBCQ,Financial Services,0.17391288,2026-08-27,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,0.060510002
COR,Healthcare,0.17383963,2026-09-04,0.13929610665705194,0.019375436668624447,16.732563,0.051,0.119,0.96871
SPGI,Financial Services,0.17371051,2026-09-04,-0.1245713947007091,0.01695017998085537,21.935038,0.104,0.177,0.14255
CARR,Industrials,0.17369072,2026-09-04,-0.0458237662431239,0.01155029531608893,18.047945,0.039,-0.118,0.08966
SHMDW,,0.17368218,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.375,0.18,0.060510002
EQR,Real Estate,0.17366515,2026-08-21,0.030525454240224015,0.02284226068888621,41.09191,0.021,-0.399,0.080240004
MTEX,Consumer Defensive,0.17364703,2026-09-04,-0.029126261535137754,0.079342993148151,11.36425,0.038,0.18,-14.90141
XRPC,Unknown,0.1735925,2026-09-04,0.030525454240224015,0.05814083035682207,11.36425,0.091,0.18,0.060510002
KBDU,Unknown,0.17358187,2026-09-04,0.030525454240224015,0.06638075696402164,11.36425,0.091,0.18,0.060510002
JPM,Financial Services,0.1734931,2026-09-04,0.20301837748595197,0.008891453486033228,14.341591,0.304,0.469,0.17789
TSMZ,Unknown,0.17343451,2026-09-04,-0.5111790806056558,0.016130167010700344,11.36425,0.091,0.18,0.060510002
ALLE,Industrials,0.17338233,2026-09-04,-0.07253366349894663,0.013129586192501439,16.07499,0.127,0.162,0.3373
AVGU,Unknown,0.17336795,2026-09-04,-0.021241268087448306,0.04464674755449496,11.36425,0.091,0.18,0.060510002
CMCT,Real Estate,0.17335045,2026-09-04,-0.9956728232567418,0.06408276992052549,-1.3609958,-0.095,0.18,-0.15567
ALRM,Technology,0.1732268,2026-09-04,-0.010684894179736837,0.014402456015280292,18.397394,0.092,-0.234,0.13311
ADUS,Healthcare,0.17322466,2026-09-04,0.06177920211333898,0.014346581472615463,15.7929945,0.08,0.242,0.09706
ONFOW,,0.17321698,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.524,0.18,-6.2611103
LDOS,Technology,0.17312968,2026-09-04,-0.24712973318483555,0.01784514065230198,10.408632,0.072,-0.067,0.27781
RUMBW,,0.17303059,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.609,0.18,-0.18409
PIIIW,,0.17295903,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.086,0.18,-1.9258299
NXL,Healthcare,0.1728955,2026-09-04,-0.8015686296949199,0.04720382202234751,-0.54408544,-0.828,0.18,-2.40253
ULTI,Unknown,0.17285937,2026-09-04,0.030525454240224015,0.030632251092661256,11.36425,0.091,0.18,0.060510002
BRK-B,Financial Services,0.17277817,2026-09-04,-0.0017360179843660672,0.009472228214049331,22.801807,0.1,1.078,0.121199995
SEGG,Consumer Cyclical,0.172751,2026-09-04,-0.9365853642867592,0.04645426441996765,11.36425,-0.974,0.18,-0.8986
DMLP,Energy,0.17269887,2026-09-04,0.2984951670340852,0.008691775935112741,11.36425,0.731,1.458,0.28024998
RCKY,Consumer Cyclical,0.1726375,2026-09-04,0.5021586891807588,0.012259827006793992,10.509524,0.12,2.813,0.114829995
F,Consumer Cyclical,0.17262082,2026-09-04,0.3100714506071294,0.020393652698913776,7.63303,-0.038,0.18,-0.18252
ADSE,Industrials,0.17255627,2026-09-04,0.1223301170436133,0.015816421749183827,14.024872,-0.449,0.18,0.060510002
NOVTU,Technology,0.17248413,2026-09-04,0.030525454240224015,0.022846161274919088,11.36425,0.103,1.5,0.051090002
AIZ,Financial Services,0.17240399,2026-09-04,0.3389359187137011,0.009689455744890189,12.193675,0.094,0.305,0.18341999
GWAV,Industrials,0.1723986,2026-09-04,-0.2109256921302045,0.08892917078694101,11.36425,0.455,0.18,-0.56674
NOC,Industrials,0.17225629,2026-09-04,-0.09725443303804715,0.016539544784899076,16.917887,0.051,-0.058,0.26958
RMR,Real Estate,0.1722359,2026-09-04,0.2957693062557303,0.011283550420784095,25.38961,0.084,-0.266,0.1086
ALZN,Healthcare,0.17219892,2026-09-04,-0.2687224755200833,0.03439607974494733,-1.9080459,0.091,0.18,-3.7317898
CYCU,Technology,0.17212662,2026-09-04,-0.9221994793846884,0.10006500716546542,-1.923913,-0.034,0.18,-1.0553399
BLK,Financial Services,0.1720628,2026-09-04,0.03341159586320641,0.013294600281546998,17.451822,0.306,0.196,0.122779995
BIOA,Healthcare,0.17200908,2026-09-04,1.0360934341649872,0.0370408348165833,-4.063456,0.016,0.18,-0.28211
AQMS,Industrials,0.17186743,2026-09-04,-0.21874998253770128,0.03584022132489655,-1.875,0.091,0.18,-2.18392
CHD,Consumer Defensive,0.17179273,2026-09-04,0.04826535023490952,0.013966601734887086,24.395376,0.016,0.09,0.17041
BABU,Unknown,0.17178582,2026-09-04,0.030525454240224015,0.0551937333986156,11.36425,0.091,0.18,0.060510002
AQB,Consumer Defensive,0.17175214,2026-09-04,-0.10156249854480848,0.05806170504943598,-0.50438595,0.091,0.18,-0.50228
DG,Consumer Defensive,0.17173307,2026-09-04,0.2533679220659517,0.020239428088940685,16.14659,0.052,0.333,0.19692
PPG,Basic Materials,0.17169604,2026-09-04,0.05321879947384511,0.012349336027056401,12.975004,0.072,-0.015,0.19297001
MSBI,Financial Services,0.17165728,2026-09-04,0.9103186195159949,0.009008192578233716,9.967494,0.18,0.86,0.07525
THRM,Consumer Cyclical,0.1715898,2026-09-04,0.13528598313105689,0.018434434851833548,12.423953,0.11,7.981,0.03735
KVUE,Consumer Defensive,0.17152214,2026-09-04,-0.04372971182123897,0.011580932568280708,15.092698,0.03,0.085,0.15581
NVDG,Unknown,0.17148635,2026-09-04,0.3869428121101446,0.055445517214938705,11.36425,0.091,0.18,0.060510002
ADP,Technology,0.17141046,2026-09-04,-0.05264107204968682,0.01397212665797777,20.720322,0.068,0.098,0.72239
AVGX,Unknown,0.17132372,2026-09-04,-0.04680764404443438,0.04440387896356123,11.36425,0.091,0.18,0.060510002
CORZW,,0.17130034,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,1.088,0.18,0.060510002
CORZZ,,0.17130034,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,1.088,0.18,0.060510002
WRLD,Financial Services,0.17127976,2026-09-04,0.08409193924230585,0.020951225694917877,12.585204,0.048,3.433,0.099
RSVR,Communication Services,0.17120984,2026-09-04,0.24076431712696444,0.01155060580204304,12.815789,0.116,0.18,0.02128
SPG,Real Estate,0.1712067,2026-09-04,0.20868174502102765,0.00812334092250748,31.295248,0.195,-0.125,1.20508
FOXF,Consumer Cyclical,0.17110263,2026-09-04,-0.24038120311620237,0.020900335965155593,11.706277,-0.045,0.469,-0.3675
YHGJ,Consumer Cyclical,0.17106563,2026-09-04,-0.5199999809265137,0.045316992391678246,11.36425,-0.285,0.18,-0.29496
PSKY,Communication Services,0.17102756,2026-09-04,-0.2510220434634107,0.01957839344804842,12.764457,0.009,-0.541,-0.00896
IBIT,Unknown,0.17097458,2026-09-04,-0.2745789791637375,0.02915913739301107,11.36425,0.091,0.18,0.060510002
RJET,Industrials,0.17096417,2026-09-04,-0.14666666303362164,0.025436241545225446,11.36425,0.408,-0.277,0.0545
BBGI,Communication Services,0.17091636,2026-09-04,2.772234031670468,0.054364710988850526,-5.7966666,-0.167,0.18,-1.1584101
EXC,Utilities,0.17090195,2026-09-04,0.04389110539017249,0.010958791451178925,14.363295,0.099,-0.002,0.09711
HYDR,Unknown,0.17088601,2026-09-04,0.8042094319729107,0.022841016553727885,11.36425,0.091,0.18,0.060510002
BENFW,,0.17087859,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.734,0.18,-0.14914
SNES,Basic Materials,0.17080823,2026-09-04,-0.795081972018649,0.026309435563156337,-0.22222222,0.232,0.18,-1.07415
STRR,Industrials,0.1708037,2026-09-04,0.07489876139136453,0.021270355843931534,9.038299,0.546,0.18,-0.18240999
BNZIW,,0.17071816,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.202,0.18,-4.93849
MSAIW,,0.17039375,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.195,0.18,-0.46471
NNAVW,,0.17032161,2026-07-02,0.030525454240224015,0.02284226068888621,11.36425,-0.353,0.18,0.060510002
CELUW,,0.17032161,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.774,0.18,0.060510002
DAICW,,0.17032161,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.965,0.18,0.060510002
KITTW,,0.17032161,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.573,0.18,0.060510002
DRTSW,,0.17031871,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-1.41683
HFBL,Financial Services,0.17026056,2026-09-04,0.959030741464564,0.03141963021835306,11.36425,0.13,0.208,0.10514
SILO,Healthcare,0.17024904,2026-09-04,-0.733777037829503,0.03761946724983818,-3.4285717,0.091,0.18,-0.91232
SBFM,Healthcare,0.17012684,2026-09-04,-0.9202797223433952,0.03813801087093497,0.0057057054,-0.016,0.18,-0.21917999
WRB,Financial Services,0.17011786,2026-09-04,-0.02557910257715712,0.009922116190070962,14.282438,0.012,0.15,0.20207001
ECXWW,,0.17007098,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.475,0.18,0.060510002
WGMI,Unknown,0.17006566,2026-09-04,0.6276996715136338,0.04711227610286344,11.36425,0.091,0.18,0.060510002
HSCSW,,0.17001761,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-1.0,0.18,-42.39907
GBFH,Financial Services,0.17000484,2026-09-04,-0.47130029983331123,0.019294724512392475,7.742068,0.145,0.144,0.11387999
SCLXW,,0.16995694,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.228,0.18,0.060510002
KPRX,Healthcare,0.16995671,2026-09-04,-0.06593408992659677,0.023425186110102872,-1.1434977,0.091,0.18,-0.56365
MOBXW,,0.16995315,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.664,0.18,-11.21693
AIMDW,,0.16995315,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.967,0.18,-1.96303
AFRIW,,0.16994566,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.222,0.18,-2.02205
SAIC,Technology,0.16992468,2026-09-04,0.21034307382590534,0.01239885846252276,11.129355,0.063,-0.122,0.25737
ABLVW,,0.16984501,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.106,0.18,-0.37237
BSET,Consumer Cyclical,0.16981567,2026-09-04,0.19647262188250791,0.013758076020743719,13.833935,-0.007,0.075,0.033099998
SPWRW,,0.16969997,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.17,0.18,0.060510002
MCHB,Financial Services,0.16959329,2026-09-04,0.34105086632266635,0.01078109126311863,13.220018,0.357,0.239,0.11015
ALVOW,,0.16958088,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.389,0.18,0.060510002
PULM,Healthcare,0.16949008,2026-09-04,-0.7098121092349322,0.03275266649172465,-0.30888888,0.091,0.18,-0.98346
PLUS,Technology,0.16934462,2026-09-04,0.29993587400075694,0.013369852378686193,15.465995,0.01,-0.28,0.11698
AIFD,Unknown,0.16928504,2026-09-04,0.5870483902409624,0.01693373874953407,11.36425,0.091,0.18,0.060510002
RICK,Consumer Cyclical,0.1692825,2026-09-04,-0.1793244860809159,0.025041651321547762,7.0215316,0.039,0.804,-0.015190001
ACGL,Financial Services,0.16926436,2026-09-04,0.06376054191699487,0.010002111875262953,10.054001,-0.105,-0.071,0.19936001
FGIWW,,0.16926242,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.029,0.18,-0.28079998
A,Healthcare,0.16921428,2026-09-04,0.1836128803946253,0.01771757639872102,22.30469,0.081,0.085,0.20971
CCEP,Consumer Defensive,0.16919406,2026-09-04,0.24209520590635614,0.013692503815329162,18.564041,0.044,0.09,0.23544
GTIM,Consumer Cyclical,0.16917412,2026-09-04,-0.0843373424758721,0.029119780228788014,76.0,-0.05,0.286,0.06628
DHR,Healthcare,0.16917266,2026-09-04,0.05105757930483579,0.019331743298176416,22.33929,0.055,0.597,0.07605
FLDDW,,0.16916494,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.255,0.18,-1.21821
ASTLW,,0.16910793,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.546,0.18,-1.39133
CBK,Financial Services,0.16907494,2026-09-04,0.030525454240224015,0.012396284949402073,10.943396,0.067,0.018,0.14633
NKLR,Utilities,0.16906126,2026-09-04,0.030525454240224015,0.044187501321066705,-16.864,0.091,0.18,0.060510002
PDLB,Financial Services,0.16904537,2026-09-04,0.38133328755696616,0.0118993764110545,11.706214,0.184,0.4,0.0624
CUPR,Healthcare,0.1688595,2026-09-04,-0.49228790208044726,0.043663615184019094,11.36425,2.674,0.18,-15.690551
IMMR,Technology,0.16878305,2026-09-04,0.1394766060471948,0.015947309750113145,14.018182,-0.052,0.18,0.01636
AISPW,,0.16875255,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.921,0.18,0.060510002
QHDG,Unknown,0.16869837,2026-07-15,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,0.060510002
BOLT,Healthcare,0.16868992,2026-09-04,-0.19421488173256607,0.05565057739479,-0.19316493,-0.997,0.18,-1.11647
ANGO,Healthcare,0.16867559,2026-09-04,0.41658904545462616,0.011581288809485548,-337.77777,0.08,0.18,-0.2077
LNAI,Healthcare,0.16861497,2026-09-04,-0.8597417854170221,0.042937734052031114,11.36425,0.091,0.18,-3.25456
CASS,Industrials,0.1685451,2026-09-04,0.32039551965089474,0.010845606999084455,15.395863,0.122,0.243,0.15125
DOX,Technology,0.16850062,2026-09-04,-0.24003011177369604,0.014054505690469558,7.7488093,0.027,-0.574,0.13314
RBB,Financial Services,0.16839911,2026-09-04,0.3941998242180458,0.012392583187984266,10.784861,0.173,0.135,0.07934
BAERW,,0.16836388,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,-0.008,0.18,-0.32422
JWEL,Consumer Cyclical,0.16833638,2026-09-04,0.157360374760114,0.3656992091978965,11.36425,0.878,0.18,-0.44265
BEN,Financial Services,0.16819972,2026-09-04,0.4211530475046281,0.013211409241034791,10.972277,0.143,1.067,0.07887
STFS,Communication Services,0.16811228,2026-09-04,-0.1600000381469726,0.06016665792678511,11.36425,0.331,0.18,-1.67624
CHARR,,0.16810866,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.27,0.060510002
TDACW,,0.16810866,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.406,0.060510002
BEAGR,,0.16810866,2026-08-31,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.604,0.060510002
BKHAR,,0.16810866,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.633,0.060510002
EURKR,,0.16810866,2026-08-27,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.644,0.060510002
MBAVW,,0.16810866,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.412,0.060510002
MACIW,,0.16810866,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.507,0.060510002
CCIXU,Financial Services,0.16810866,2026-08-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.45,0.060510002
ALFUW,,0.16810866,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.636,0.060510002
ANSCW,,0.16810866,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.288,0.060510002
IRON,Healthcare,0.168061,2026-09-04,0.3163317023532164,0.01572402343436904,-10.913223,0.091,0.18,-0.39082
DLHC,Industrials,0.1680431,2026-09-04,-0.3171140695282977,0.015322528067372979,-5.898551,-0.469,0.18,-0.2084
BDMDW,,0.16787592,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.246,0.18,-0.46030998
EJH,Consumer Cyclical,0.16785267,2026-09-04,-0.953962263071312,0.13220889450854045,11.36425,-0.003,0.18,-0.0035100002
RUSHB,Consumer Cyclical,0.16782472,2026-09-04,0.3134715148648428,0.01725556188006858,11.36425,-0.016,0.011,0.11795
BRLSW,,0.16777481,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.076,0.18,0.060510002
TCPC,Financial Services,0.1677498,2026-09-04,-0.3196737651275664,0.02025937355717491,9.80723,-0.222,0.18,-0.16785
CCG,Communication Services,0.16766451,2026-09-04,13.052632156831743,0.06780970838380236,4.7262936,-0.344,0.18,-0.11229
MRVU,Unknown,0.16765085,2026-09-04,0.030525454240224015,0.10116427047493441,11.36425,0.091,0.18,0.060510002
RMSGW,,0.16758427,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-1.9540801
MDCXW,,0.16758427,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-74.4611
KTTAW,,0.16758427,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-0.65494
BCTXZ,,0.16758427,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-1.75255
DRMAW,,0.16758427,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-1.83886
ASBPW,,0.16758427,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-10.32142
NRSNW,,0.16758427,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-21.749762
PBMWW,,0.16758427,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-0.58619
BCTXL,,0.16758427,2026-09-04,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-1.75255
EDHL,Communication Services,0.16752723,2026-09-04,-0.3346774287229809,0.030361079053111417,11.36425,-0.134,0.18,-0.70772004
PLTG,Unknown,0.16737778,2026-09-04,-0.2351476360079039,0.06833790623835298,11.36425,0.091,0.18,0.060510002
BFC,Financial Services,0.16737103,2026-09-04,0.22636088840381818,0.01276572751097891,13.095556,0.57,0.297,0.11324
WETH,Technology,0.16731682,2026-09-04,0.1415013351261012,0.03887141117536102,11.36425,0.127,-0.061,0.05978
BYFC,Financial Services,0.16723911,2026-09-04,0.5131085567086164,0.017608235766315067,11.36425,0.046,87.101,-0.07514
SAIHW,,0.16715783,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,-0.705,0.18,-0.59306
FMSTW,,0.16715483,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,0.18,-0.2567
MSCI,Financial Services,0.16712905,2026-09-04,0.043154795139586755,0.013489760185036892,25.47011,0.122,0.196,0.060510002
ANSCU,Financial Services,0.1670853,2026-08-20,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.288,0.060510002
SIMAW,,0.167075,2026-07-17,0.030525454240224015,0.02284226068888621,11.36425,0.091,-0.706,0.060510002
